selected_count	manual_review_count	mean_constraint_score	mean_conservation_score	mean_novelty_score	mean_uniqueness_score	subset_diversity_possible_pairs	subset_diversity_resolved_pairs	subset_diversity_resolved_fraction	subset_diversity_observed_mean	subset_diversity_lower_bound	subset_diversity_upper_bound
20	6	0.693032786895	0.976086956525	0.215152175883	0.357709510739	190	178	0.936842105263	0.361408251363	0.338582467067	0.401740361804
20	9	0.625409836075	0.97608695652	0.24453085586	0.369140567492	190	163	0.857894736842	0.374271872394	0.321085869475	0.463191132632
20	7	0.795081967215	0.984782608695	0.191685559962	0.344111780358	190	181	0.952631578947	0.330688793038	0.315024587052	0.362393008104
20	9	0.730327868855	0.986956521735	0.232232190119	0.360992201757	190	172	0.905263157895	0.352691910909	0.319278993033	0.414015835138
20	7	0.622540983606	0.98695652174	0.21508308625	0.356013517567	190	171	0.9	0.352102973163	0.316892675847	0.416892675847
20	11	0.66106557377	0.980434782605	0.264495885725	0.383356229648	190	171	0.9	0.40534106546	0.364806958914	0.464806958914
20	12	0.75614754098	0.99130434782	0.209998649944	0.348883940644	190	171	0.9	0.33717263382	0.303455370438	0.403455370438
20	3	0.750409836065	0.98913043478	0.218026854591	0.359649779012	190	166	0.873684210526	0.353651798544	0.308979992412	0.435295781886
20	8	0.80163934426	0.98260869565	0.201855020798	0.343667206313	190	184	0.968421052632	0.335644009373	0.325044724867	0.356623672235
20	9	0.64098360656	0.98913043478	0.198481951416	0.344306770627	190	174	0.915789473684	0.330911778347	0.303045523328	0.387256049644
20	10	0.72049180327	0.98913043478	0.189161221806	0.335733625295	190	179	0.942105263158	0.314222260899	0.296030445794	0.353925182636
20	9	0.735655737704	0.98913043478	0.200911866577	0.344153152007	190	179	0.942105263158	0.333095256254	0.31381079405	0.371705530892
20	7	0.60983606558	0.98260869565	0.200177193225	0.346056072392	190	177	0.931578947368	0.334718856689	0.311817040179	0.38023809281
20	14	0.670081967209	0.980434782605	0.186828645764	0.341338637641	190	187	0.984210526316	0.323478938934	0.31837137674	0.334160850424
20	6	0.638934426236	0.984782608695	0.203223836172	0.345963861856	190	171	0.9	0.338025831632	0.304223248469	0.404223248469
20	6	0.72745901641	0.99565217391	0.228108274758	0.35981145164	190	172	0.905263157895	0.362565493828	0.328217183886	0.422954025992
20	8	0.6393442623	0.97826086956	0.225681474629	0.3600508488	190	181	0.952631578947	0.364448510388	0.347185159896	0.394553580949
20	6	0.645491803282	0.978260869565	0.202060767529	0.344485807497	190	181	0.952631578947	0.336701573206	0.320752551317	0.36812097237
20	8	0.6262295082	0.978260869565	0.205353187704	0.350410364714	190	175	0.921052631579	0.339452828163	0.312653920677	0.391601289098
20	7	0.78524590165	0.997826086955	0.1680723333	0.324693363124	190	182	0.957894736842	0.283912687995	0.271958469553	0.314063732711
20	9	0.6655737705	0.978260869565	0.227112680276	0.359953549138	190	182	0.957894736842	0.363012328271	0.34772759866	0.389832861818
20	12	0.688114754095	0.98260869565	0.235494406868	0.364773306679	190	173	0.910526315789	0.371856846938	0.338585444843	0.428059129054
20	8	0.67663934427	0.993478260865	0.228910603294	0.361020629613	190	166	0.873684210526	0.357740948398	0.312552618074	0.438868407548
20	9	0.60942622951	0.980434782615	0.201951992109	0.34253530681	190	180	0.947368421053	0.334141881465	0.316555466651	0.369187045598
20	10	0.655737704925	0.98695652174	0.185625587306	0.332523462932	190	184	0.968421052632	0.314188041722	0.304266314088	0.335845261457
20	6	0.631967213121	0.98913043478	0.227077461816	0.36504628952	190	174	0.915789473684	0.372795312512	0.341402023038	0.425612549353
20	12	0.64918032787	0.98695652174	0.241161244621	0.368933438399	190	157	0.826315789474	0.374916941682	0.309799788653	0.483483999179
20	7	0.645901639344	0.98913043478	0.208163806145	0.354224585492	190	180	0.947368421053	0.349562978698	0.331164927187	0.383796506135
20	5	0.63606557377	0.982608695655	0.263416013318	0.382215596242	190	164	0.863157894737	0.392903904681	0.339138107198	0.475980212461
20	12	0.76967213115	0.997826086955	0.160009444311	0.321462728244	190	179	0.942105263158	0.279672590492	0.263481019464	0.321375756306
20	9	0.675819672135	0.982608695645	0.234870635529	0.366876087292	190	177	0.931578947368	0.369597018797	0.344308801722	0.412729854353
20	9	0.723770491802	0.997826086955	0.232067363313	0.364421485609	190	166	0.873684210526	0.37179374819	0.324830327366	0.45114611684
20	11	0.68360655737	0.978260869565	0.24371401648	0.371990990095	190	182	0.957894736842	0.382360077135	0.366260705466	0.408365968624
20	7	0.58893442624	0.980434782605	0.252518804104	0.374653933516	190	161	0.847368421053	0.379001092122	0.321153557009	0.473785135956
20	9	0.657786885255	0.991304347825	0.211992110858	0.350196518966	190	171	0.9	0.340921347276	0.306829212549	0.406829212549
20	6	0.720491803285	0.991304347825	0.194463824495	0.34226124397	190	177	0.931578947368	0.32185660483	0.299834837132	0.368255889763
20	12	0.647950819685	0.995652173915	0.178818837371	0.332382592672	190	172	0.905263157895	0.296251002627	0.268185118168	0.362921960273
20	8	0.68360655738	0.98478260869	0.226201184416	0.360882785682	190	168	0.884210526316	0.362068565188	0.320144836587	0.435934310271
20	11	0.595491803285	0.986956521735	0.199835826044	0.344483800142	190	170	0.894736842105	0.322981305435	0.288983273284	0.394246431178
20	14	0.667213114765	0.976086956525	0.223309876745	0.356848175258	190	170	0.894736842105	0.354559123958	0.31723711091	0.422500268805
20	7	0.73319672132	0.99130434782	0.199678247263	0.344852123681	190	175	0.921052631579	0.323889930777	0.298319673084	0.377267041505
20	8	0.672131147545	0.97826086957	0.223957593738	0.355471422776	190	169	0.889473684211	0.346648573656	0.308334783936	0.418861099725
20	12	0.69549180328	0.97608695652	0.226411820956	0.358811234593	190	178	0.936842105263	0.353830759395	0.331483553538	0.394641448275
20	7	0.631967213122	0.98695652174	0.23098738897	0.363491273973	190	174	0.915789473684	0.368989760196	0.337916938284	0.4221274646
20	8	0.71639344262	0.99130434782	0.226426475441	0.356282551005	190	174	0.915789473684	0.35465153883	0.324786146087	0.408996672402
20	10	0.72213114755	0.98478260869	0.220060972023	0.358489009975	190	179	0.942105263158	0.355108113339	0.334549222567	0.392443959409
20	10	0.61803278689	0.98043478261	0.219079667771	0.356716264118	190	178	0.936842105263	0.355009066278	0.33258744104	0.395745335777
20	7	0.659426229515	0.98913043478	0.277518839207	0.386917893665	190	158	0.831578947368	0.407550912446	0.338910758771	0.507331811403
20	13	0.638934426226	0.976086956525	0.202517819554	0.345286290527	190	179	0.942105263158	0.334571735617	0.315201793029	0.373096529871
20	10	0.683606557377	0.993478260865	0.200229199101	0.341339074616	190	181	0.952631578947	0.334477696704	0.318634016333	0.366002437386
20	10	0.756147540984	0.991304347825	0.196593098579	0.343624807701	190	178	0.936842105263	0.326007436674	0.305417493305	0.368575388042
20	9	0.674590163934	0.98913043478	0.23279955442	0.365079435999	190	163	0.857894736842	0.371672179448	0.318855606579	0.460960869737
20	7	0.629918032791	0.98913043478	0.214261256745	0.357352112057	190	178	0.936842105263	0.350564091607	0.328423201611	0.391581096347
20	11	0.67459016395	0.980434782605	0.240584919308	0.36506693555	190	159	0.836842105263	0.371275940674	0.310699339828	0.473857234564
20	7	0.699590163932	0.9804347826	0.22107808142	0.359879950533	190	181	0.952631578947	0.362796887371	0.345611771654	0.392980192706
20	7	0.613934426231	0.98695652174	0.225157608141	0.360802073944	190	172	0.905263157895	0.364923257241	0.330351580239	0.425088422344
20	11	0.68606557377	0.99130434782	0.203725873794	0.345755778032	190	175	0.921052631579	0.335695302751	0.309193042008	0.388140410429
20	9	0.73073770492	0.98913043478	0.218044741816	0.355311413296	190	178	0.936842105263	0.350341900843	0.328215043948	0.391372938685
20	6	0.71967213115	0.991304347825	0.200976294379	0.34735154888	190	181	0.952631578947	0.341101947199	0.324944486542	0.372312907595
20	10	0.61516393443	0.978260869565	0.207118061282	0.348203814278	190	180	0.947368421053	0.343386804798	0.325313815072	0.37794539402
20	7	0.691393442622	0.986956521735	0.194772735774	0.343493839308	190	178	0.936842105263	0.333719048072	0.312642055562	0.375799950299
20	12	0.697540983619	0.99565217391	0.204591614734	0.347199444933	190	176	0.926315789474	0.338234123242	0.313311608898	0.386995819424
20	7	0.652459016405	0.991304347825	0.218385288413	0.352898843983	190	170	0.894736842105	0.346600017387	0.31011580503	0.415378962925
20	8	0.71270491804	0.98260869565	0.18509533338	0.335061397253	190	180	0.947368421053	0.314684151425	0.298121827666	0.350753406613
20	7	0.740573770495	0.991304347825	0.186488029708	0.338559501561	190	182	0.957894736842	0.317691523357	0.304315038163	0.346420301321
20	7	0.732377049182	0.99130434782	0.19681735773	0.343133596	190	183	0.963157894737	0.328311432961	0.316215748588	0.353057853851
20	8	0.583196721315	0.96739130435	0.213170335086	0.351662991813	190	169	0.889473684211	0.343833845888	0.305831157659	0.416357473448
20	9	0.70778688525	0.993478260865	0.206939559303	0.346719888521	190	173	0.910526315789	0.333124869118	0.303318959775	0.392792643986
20	9	0.668852459035	0.98043478261	0.196111716223	0.343297214976	190	179	0.942105263158	0.325561523374	0.306713224653	0.364607961495
20	6	0.652049180332	0.986956521735	0.239539867827	0.367024625779	190	175	0.921052631579	0.378070586415	0.34822290854	0.427170276961
20	11	0.65409836066	0.991304347825	0.184412297562	0.339095367207	190	185	0.973684210526	0.320500414283	0.312066192855	0.338381982329
20	9	0.70901639344	0.978260869565	0.212669757029	0.350005518847	190	188	0.989473684211	0.346572206896	0.342924078402	0.353450394192
20	7	0.75368852459	0.98478260869	0.195407399058	0.341739790258	190	175	0.921052631579	0.319569254817	0.294340103121	0.373287471542
20	8	0.67459016394	0.98913043478	0.230062822054	0.35589288142	190	154	0.810526315789	0.347061760407	0.281302690014	0.470776374224
20	12	0.658196721316	0.982608695645	0.192977056184	0.351144242021	190	187	0.984210526316	0.336778927148	0.33146136514	0.347250838824
20	11	0.669672131154	0.997826086955	0.229233969006	0.359891942688	190	179	0.942105263158	0.365506761934	0.344345844138	0.40224058098
20	11	0.820081967215	0.98695652174	0.197138525546	0.34137148486	190	186	0.978947368421	0.330759677048	0.323796315426	0.344848947005
20	8	0.655327868867	0.97608695652	0.228160280882	0.366848102024	190	177	0.931578947368	0.379075323929	0.353138591239	0.42155964387
20	10	0.606557377055	0.97173913043	0.261172615109	0.385091274699	190	172	0.905263157895	0.398399208848	0.360656125905	0.45539296801
20	8	0.72459016394	0.98260869565	0.201443856152	0.343498447773	190	176	0.926315789474	0.331738282976	0.307294409494	0.38097862002
20	11	0.635655737715	0.991304347825	0.2341564583	0.36157562597	190	176	0.926315789474	0.36663938195	0.339623848543	0.413308059069
20	12	0.738934426235	0.97173913044	0.179120714471	0.335630417151	190	184	0.968421052632	0.310586630026	0.300778631183	0.332357578552
20	7	0.6131147541	0.984782608695	0.211679515471	0.351070766861	190	173	0.910526315789	0.346995889724	0.315948889065	0.405422573275
20	11	0.703688524595	0.97608695652	0.254471186305	0.381636361874	190	169	0.889473684211	0.395768283169	0.352025472924	0.462551788714
20	8	0.651639344265	0.98695652174	0.238416649469	0.361032836223	190	177	0.931578947368	0.366996463227	0.341886178901	0.410307231532
20	4	0.638114754101	0.98913043478	0.200424556329	0.347490014878	190	175	0.921052631579	0.334858451404	0.308422257872	0.387369626293
20	7	0.669262295085	0.986956521735	0.227584381349	0.366274635558	190	183	0.963157894737	0.375598517516	0.361760677397	0.39860278266
20	10	0.77663934427	0.991304347825	0.194314197781	0.336903604405	190	174	0.915789473684	0.317733362152	0.290976868497	0.375187394813
20	6	0.689344262285	0.980434782605	0.205762147898	0.348883384828	190	174	0.915789473684	0.338293155168	0.309805310522	0.394015836838
20	6	0.685655737707	0.989130434775	0.212173421966	0.35666408097	190	178	0.936842105263	0.356658280261	0.334132494139	0.397290388876
20	8	0.611885245906	0.98478260869	0.219725795515	0.355148050636	190	166	0.873684210526	0.348279097719	0.304285948533	0.430601738007
20	5	0.783196721311	0.989130434775	0.231833664428	0.358168661141	190	180	0.947368421053	0.360922077334	0.341926178527	0.394557757474
20	10	0.679918032781	0.982608695645	0.182648359585	0.338043192263	190	189	0.994736842105	0.322729166162	0.321030591603	0.326293749498
20	9	0.750000000005	0.98913043478	0.162733718719	0.32115184107	190	187	0.984210526316	0.285311386009	0.280806469388	0.296595943073
20	9	0.688114754115	0.98478260869	0.191878422164	0.339162822809	190	177	0.931578947368	0.320941262344	0.298982123342	0.367403175973
20	10	0.806557377055	0.99347826087	0.170171818191	0.322201635853	190	188	0.989473684211	0.292147762228	0.289072522626	0.299598838415
20	8	0.55655737706	0.98913043478	0.25221151527	0.370895462838	190	156	0.821052631579	0.378723747623	0.310952129627	0.489899498048
20	8	0.717213114755	0.98913043478	0.214350806646	0.355311111895	190	178	0.936842105263	0.353293284713	0.330980024626	0.394137919363
20	9	0.790163934437	0.986956521735	0.183411365307	0.332650559929	190	185	0.973684210526	0.31348709245	0.305237432122	0.331553221596
20	8	0.686475409842	0.98478260869	0.211958321033	0.350825314918	190	171	0.9	0.343852919258	0.309467627332	0.409467627332
20	6	0.73524590164	0.98260869565	0.250897118341	0.372866734032	190	170	0.894736842105	0.384972848622	0.344449390872	0.449712548767
20	10	0.709016393445	0.98913043478	0.223515416474	0.356266817292	190	180	0.947368421053	0.361206536558	0.342195666213	0.39482724516
20	9	0.704098360659	0.98695652174	0.183989355322	0.328887910342	190	183	0.963157894737	0.302519527041	0.291374070781	0.328216176044
20	8	0.67950819672	0.980434782605	0.193485203075	0.34149603608	190	183	0.963157894737	0.326713042744	0.314676246432	0.351518351695
20	9	0.722540983606	0.997826086955	0.190060941426	0.342734386847	190	179	0.942105263158	0.330607835319	0.311467381695	0.369362118537
20	10	0.629508196725	0.99565217391	0.186386176484	0.338420808907	190	173	0.910526315789	0.314364662251	0.286237297734	0.375710981944
20	12	0.682786885256	0.99130434782	0.192494272287	0.337495105937	190	175	0.921052631579	0.324257534379	0.298658255349	0.377605623771
20	10	0.767622950825	0.98478260869	0.19133340639	0.337111444518	190	182	0.957894736842	0.317917040542	0.304531059888	0.346636323046
20	9	0.744672131155	0.98913043478	0.217581297484	0.354118937094	190	180	0.947368421053	0.34707302272	0.328806021525	0.381437600472
20	8	0.70655737706	0.984782608695	0.198440754632	0.340466035183	190	182	0.957894736842	0.326215873231	0.312480468043	0.354585731201
20	11	0.728278688525	0.98478260869	0.210448363413	0.353902013958	190	175	0.921052631579	0.347940209916	0.320471245975	0.399418614396
20	6	0.68565573771	0.978260869555	0.226427309705	0.360317894044	190	167	0.878947368421	0.363601651957	0.319586715141	0.44063934672
20	7	0.724180327875	0.98913043478	0.213494026216	0.352398126415	190	176	0.926315789474	0.347287085505	0.321697510783	0.39538172131
20	9	0.653278688535	0.99347826087	0.236057099567	0.366170358108	190	155	0.815789473684	0.370985280359	0.302645886609	0.486856412925
20	5	0.661885245915	0.991304347825	0.218098397352	0.35295445463	190	166	0.873684210526	0.344185843409	0.300709736873	0.427025526347
20	8	0.712295081985	0.995652173915	0.186989618275	0.339149425126	190	176	0.926315789474	0.314916810716	0.291712414137	0.365396624663
20	8	0.613524590171	0.984782608695	0.187329706105	0.338005806255	190	186	0.978947368421	0.321866560183	0.315090422074	0.336143053653
20	10	0.640163934431	0.98913043478	0.208407243535	0.356426518539	190	180	0.947368421053	0.356425282082	0.33766605671	0.390297635657
20	9	0.70696721312	0.98478260869	0.231121455822	0.361905552959	190	168	0.884210526316	0.366866513856	0.324387233304	0.440176706989
20	10	0.688934426225	0.984782608695	0.242672564034	0.368549536764	190	177	0.931578947368	0.376945000294	0.351154026589	0.419575079221
20	6	0.659426229506	0.993478260865	0.212789808184	0.356929890636	190	180	0.947368421053	0.355108540496	0.336418617312	0.389050196259
20	9	0.699999999999	0.984782608695	0.22679221777	0.362664502135	190	176	0.926315789474	0.363860566475	0.337049787892	0.410733998419
20	10	0.688114754105	0.989130434775	0.221330018274	0.355986754607	190	176	0.926315789474	0.355317779462	0.329136469396	0.402820679923
20	7	0.724180327875	0.98478260869	0.200637803347	0.348234657403	190	186	0.978947368421	0.343347285896	0.336118921982	0.357171553561
20	10	0.67500000001	0.99130434782	0.204358605065	0.347558991286	190	182	0.957894736842	0.343145732349	0.328697490987	0.370802754145
20	11	0.775819672135	0.99130434782	0.176184060192	0.328001835197	190	187	0.984210526316	0.301953812397	0.297186120622	0.312975594306
20	6	0.67295081967	0.98260869565	0.216705480389	0.351385848689	190	174	0.915789473684	0.348254817183	0.318928095736	0.403138622052
20	8	0.571311475406	0.986956521735	0.22666092144	0.366138092874	190	184	0.968421052632	0.379771522513	0.367778737592	0.39935768496
20	12	0.6536885246	0.993478260865	0.177050202583	0.326506787852	190	179	0.942105263158	0.296817923416	0.27963372785	0.337528464692
20	6	0.745081967227	0.99130434782	0.214054507133	0.351242831949	190	175	0.921052631579	0.347094390657	0.319692201921	0.398639570342
20	10	0.657786885245	0.97826086956	0.250875697466	0.378328285082	190	172	0.905263157895	0.387893035601	0.351145274333	0.445882116438
20	11	0.76270491804	0.993478260865	0.185574857782	0.33117773253	190	182	0.957894736842	0.309825477823	0.296780194546	0.338885457704
20	9	0.64180327869	0.984782608695	0.20289686116	0.343175019816	190	164	0.863157894737	0.314111986337	0.271128240838	0.407970346101
20	6	0.660655737715	0.982608695655	0.183885983018	0.333505747043	190	181	0.952631578947	0.31492157458	0.300004236836	0.347372657889
20	12	0.72008196722	0.99347826087	0.183783315479	0.333349432669	190	178	0.936842105263	0.311466825372	0.291795236401	0.354953131138
20	9	0.66926229509	0.98478260869	0.194207602371	0.33973281914	190	190	1	0.33071457214	0.33071457214	0.33071457214
20	9	0.651639344265	0.98260869565	0.222052563867	0.360594840423	190	171	0.9	0.355712913755	0.320141622379	0.420141622379
20	8	0.659016393447	0.980434782605	0.218748410353	0.358331701917	190	180	0.947368421053	0.364166198893	0.344999556846	0.397631135793
20	9	0.633196721315	0.97608695652	0.23815131818	0.368370202176	190	162	0.852631578947	0.377141814445	0.321563020737	0.46893144179
20	4	0.602049180324	0.98478260869	0.223429945271	0.358664459964	190	183	0.963157894737	0.365415091358	0.351952430097	0.388794535361
20	10	0.6393442623	0.984782608695	0.232318199166	0.364392953312	190	180	0.947368421053	0.377230509572	0.357376272226	0.410007851173
20	7	0.712704918035	0.986956521735	0.197670311702	0.339107886945	190	190	1	0.32237440279	0.32237440279	0.32237440279
20	10	0.796721311475	0.99565217391	0.179073794338	0.330450227442	190	176	0.926315789474	0.296412216721	0.274571316541	0.348255527068
20	8	0.661065573776	0.99565217391	0.211993551951	0.348503253295	190	185	0.973684210526	0.349238421226	0.340047936457	0.36636372593
20	9	0.67540983606	0.991304347825	0.206604249108	0.348015940768	190	174	0.915789473684	0.338620985178	0.310105533795	0.39431606011
20	12	0.743032786885	0.984782608695	0.231950404203	0.361784221875	190	167	0.878947368421	0.364735145296	0.320582996129	0.441635627708
20	13	0.609836065574	0.989130434775	0.214660860266	0.352122284223	190	185	0.973684210526	0.355072663077	0.345728645628	0.372044435101
20	10	0.69999999999	0.982608695645	0.223745610734	0.361212301116	190	173	0.910526315789	0.361024497572	0.328722305684	0.418195989895
20	6	0.672540983609	0.99130434782	0.202650701648	0.351284349399	190	184	0.968421052632	0.348199191226	0.337203427293	0.368782374661
20	10	0.633196721311	0.97608695652	0.259861154901	0.383349386256	190	174	0.915789473684	0.401470388528	0.36766235581	0.451872882126
20	8	0.680737704925	0.991304347825	0.239661401896	0.367564212906	190	176	0.926315789474	0.373766064274	0.346225406906	0.419909617433
20	10	0.659426229515	0.98695652174	0.179102178491	0.330302313984	190	181	0.952631578947	0.305110798464	0.290658181695	0.338026602747
20	9	0.65286885246	0.993478260865	0.216997600708	0.360436390819	190	179	0.942105263158	0.361178642439	0.340268299982	0.398163036824
20	5	0.661475409851	0.97608695652	0.210791675215	0.358048991202	190	183	0.963157894737	0.355873956891	0.342762811111	0.379604916374
20	9	0.713114754104	0.980434782605	0.200337284024	0.342367541978	190	175	0.921052631579	0.324039015522	0.298456987981	0.377404356402
20	9	0.66147540984	0.98695652174	0.206660995161	0.3471524555	190	168	0.884210526316	0.336283168861	0.297345117729	0.413134591414
20	10	0.78278688525	0.99565217391	0.168296269686	0.326240470019	190	180	0.947368421053	0.290425663279	0.275140102053	0.327771681001
20	11	0.614754098371	0.99130434782	0.204594811317	0.351811291425	190	177	0.931578947368	0.33966523871	0.316424985535	0.384846038166
20	12	0.72991803279	0.98695652174	0.188776339183	0.33369782094	190	175	0.921052631579	0.314841752518	0.289985824688	0.368933193109
20	9	0.68893442623	0.98695652174	0.187724397851	0.333440757828	190	182	0.957894736842	0.311728582445	0.298603168447	0.340708431605
20	12	0.656557377057	0.98913043478	0.221454012133	0.357020649826	190	170	0.894736842105	0.355163168418	0.317777571742	0.423040729637
20	7	0.659016393445	0.98695652174	0.214683244304	0.354189856362	190	182	0.957894736842	0.352203260794	0.337373649813	0.379478912971
20	6	0.74672131148	0.99565217391	0.191023890182	0.340873650867	190	182	0.957894736842	0.324445992543	0.310785108647	0.352890371805
20	5	0.580737704927	0.9804347826	0.258787169772	0.377982314435	190	169	0.889473684211	0.387605956983	0.34476529858	0.455291614369
20	11	0.657786885259	0.971739130435	0.245135833045	0.373264504598	190	173	0.910526315789	0.384902317299	0.350463688909	0.439937373119
20	8	0.75983606557	0.98260869565	0.189554336001	0.335466828882	190	180	0.947368421053	0.311808364065	0.295397397535	0.348028976482
20	7	0.699180327865	0.99130434782	0.201550732222	0.343473300515	190	183	0.963157894737	0.334037859985	0.321731201985	0.358573307249
20	6	0.61639344262	0.997826086955	0.206245998437	0.34518491881	190	173	0.910526315789	0.33047384406	0.300905131697	0.390378815907
20	9	0.634016393441	0.9804347826	0.243372691559	0.376345595336	190	177	0.931578947368	0.395100697412	0.3680674918	0.436488544431
20	10	0.64467213115	0.9847826087	0.185842292274	0.338972285388	190	184	0.968421052632	0.318681437318	0.308617812982	0.34019676035
20	9	0.727868852449	0.98913043478	0.195041854898	0.337124581561	190	184	0.968421052632	0.317933016855	0.307893026849	0.339471974217
20	10	0.669262295082	0.978260869565	0.224460345981	0.362878992498	190	181	0.952631578947	0.367432129522	0.350027449703	0.397395870755
20	8	0.719672131155	0.991304347825	0.190473429007	0.334947320214	190	172	0.905263157895	0.310347634698	0.280946279832	0.375683121937
20	7	0.702459016395	0.993478260865	0.195787791509	0.337446107626	190	175	0.921052631579	0.312958316754	0.288251081221	0.367198449642
20	7	0.76270491804	0.993478260865	0.215981335861	0.349552951994	190	168	0.884210526316	0.336546698819	0.297578133692	0.413367607376
20	10	0.679098360655	0.986956521735	0.242556147852	0.371175644162	190	186	0.978947368421	0.374103504885	0.366227641624	0.387280273203
20	8	0.70737704919	0.980434782605	0.201378644288	0.345756625079	190	181	0.952631578947	0.333997163009	0.318176244761	0.365544665814
20	7	0.672131147546	0.986956521735	0.193472942485	0.333565071722	190	189	0.994736842105	0.313861889845	0.312209985162	0.317473143056
20	10	0.672131147545	0.986956521735	0.241622553896	0.367053979286	190	170	0.894736842105	0.379598549266	0.339640807238	0.444903965133
20	8	0.642622950817	0.98260869565	0.210111513054	0.352429489615	190	181	0.952631578947	0.353194662365	0.336464388885	0.383832809938
20	10	0.768032786885	0.989130434775	0.180731617123	0.331115958014	190	189	0.994736842105	0.309872557336	0.308241649139	0.313504807034
20	5	0.779098360655	0.993478260865	0.191160598137	0.337962629085	190	183	0.963157894737	0.317511128621	0.305813350198	0.342655455461
20	7	0.652049180329	0.984782608695	0.254313990407	0.375115363607	190	157	0.826315789474	0.382151871985	0.315778125798	0.489462336324
20	8	0.762704918025	0.99130434782	0.202401937729	0.341876038213	190	173	0.910526315789	0.321623662451	0.292846808442	0.382320492653
20	9	0.718852459015	0.982608695645	0.228581733636	0.366903634531	190	181	0.952631578947	0.374849422662	0.357093397378	0.404461818431
20	6	0.69426229508	0.980434782605	0.220525978631	0.359312480137	190	183	0.963157894737	0.3632952034	0.349910643274	0.386752748538
20	11	0.704508196725	0.991304347825	0.213863080979	0.350324960249	190	178	0.936842105263	0.344955110768	0.323168472193	0.38632636693
20	10	0.71516393443	0.980434782605	0.240447901304	0.370882709605	190	167	0.878947368421	0.378889771603	0.333024167672	0.454076799251
20	11	0.716393442617	0.98260869565	0.197295453262	0.339533913848	190	189	0.994736842105	0.33025741693	0.328519219999	0.333782377894
20	4	0.69631147541	0.98260869565	0.21023382905	0.351354471549	190	179	0.942105263158	0.341949795358	0.322152701943	0.380047438785
20	9	0.686065573775	0.969565217385	0.226498815306	0.367764208333	190	177	0.931578947368	0.371931351977	0.346483417368	0.414904469999
20	8	0.724590163946	0.993478260865	0.206073594735	0.346915046805	190	176	0.926315789474	0.337472615645	0.312606212387	0.386290422913
20	9	0.677868852471	0.980434782605	0.242825257715	0.371166966758	190	169	0.889473684211	0.382617254244	0.340327978774	0.450854294564
20	6	0.670081967215	0.984782608695	0.18168834209	0.336513721899	190	188	0.989473684211	0.316601912016	0.313269260311	0.3237955761
20	8	0.66885245902	0.98260869565	0.193670211589	0.340345182426	190	186	0.978947368421	0.327681224657	0.320782672559	0.341835304138
20	9	0.656557377056	0.99130434782	0.190865433792	0.341232052429	190	179	0.942105263158	0.322841768014	0.304150928813	0.362045665656
20	5	0.67827868853	0.98260869565	0.211385710367	0.342083175813	190	181	0.952631578947	0.322138955223	0.306879741554	0.354248162607
20	10	0.688114754106	0.98260869565	0.222386128785	0.354871749145	190	170	0.894736842105	0.360048670876	0.322148810784	0.427411968679
20	7	0.627868852465	0.973913043475	0.248566797688	0.376337738834	190	162	0.852631578947	0.391135804363	0.333494738457	0.480863159509
20	10	0.688934426235	0.99565217391	0.198406256265	0.336109629331	190	178	0.936842105263	0.319440137348	0.299264970779	0.362422865515
20	10	0.603278688537	0.978260869565	0.245205172147	0.374192085465	190	175	0.921052631579	0.392267324264	0.361298851295	0.440246219716
20	10	0.768852459025	0.98478260869	0.212360567539	0.352521760743	190	177	0.931578947368	0.347970719728	0.324162196799	0.39258324943
20	11	0.588114754102	0.98913043478	0.218605971576	0.354299019575	190	173	0.910526315789	0.353162544917	0.321563790898	0.411037475109
20	8	0.737704918035	0.991304347825	0.195107469745	0.343043761478	190	185	0.973684210526	0.334030513663	0.325240236988	0.351556026461
20	8	0.742622950835	0.98695652174	0.210642289642	0.353204625152	190	185	0.973684210526	0.34692726741	0.337797602478	0.364113391952
20	9	0.645901639352	0.991304347825	0.182595170762	0.33429497803	190	187	0.984210526316	0.309789532986	0.304898119308	0.320687592992
20	5	0.616393442635	0.993478260865	0.200344383189	0.341332594421	190	182	0.957894736842	0.328227740231	0.314407624853	0.356512888011
20	7	0.630737704925	0.984782608695	0.261014314255	0.382593638016	190	172	0.905263157895	0.401735577009	0.363676417081	0.458413259187
20	8	0.65450819672	0.984782608695	0.19025349117	0.340195557754	190	177	0.931578947368	0.314295863814	0.292791409974	0.361212462605
20	6	0.71516393442	0.97608695652	0.217782583557	0.355663764754	190	184	0.968421052632	0.361552925972	0.350135465152	0.38171441252
20	8	0.777868852465	0.984782608695	0.216580459083	0.348247376298	190	182	0.957894736842	0.346996016153	0.332385657578	0.374490920736
20	8	0.71926229508	0.98260869565	0.221592931035	0.360433702804	190	180	0.947368421053	0.364970822154	0.345761831515	0.398393410462
20	9	0.641393442625	0.991304347825	0.221535859848	0.350535014287	190	180	0.947368421053	0.348846812937	0.330486454361	0.383118033309
20	10	0.71762295082	0.98913043478	0.188434273011	0.336705281474	190	172	0.905263157895	0.304072248129	0.27526540357	0.370002245675
20	10	0.5930327869	0.97826086957	0.248459818576	0.377395034603	190	167	0.878947368421	0.391982524712	0.344532008563	0.465584640142
20	7	0.5987704918	0.97608695652	0.230111263962	0.36257510774	190	162	0.852631578947	0.36207943394	0.308720359464	0.456088780517
20	9	0.681967213115	0.98043478261	0.176728130832	0.334015344554	190	182	0.957894736842	0.306204163291	0.293311356416	0.335416619574
