sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	raw_token_length	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	hydrophobic_checked	hydrophobic_warning	hydrophobic_segments	homopolymer_checked	homopolymer_warning	homopolymer_segments	tandem_repeat_checked	tandem_repeat_warning	tandem_repeat_segments	qc_pass	qc_reasons	qc_warnings	qc_failures	pool	family_status	pf00741_status	global_query_length	global_closest_reference_id	global_closest_reference_ids	global_closest_reference_tie_count	global_target_length	global_alignment_score	global_alignment_length	global_aligned_pairs	global_identical_residues	global_identity	global_query_coverage	global_target_coverage	global_effective_identity	global_distance	global_distance_status	global_distance_reason	global_reference_count	global_resolved_reference_count	manual_review	domain_review_status	domain_warning_reasons	pf00741_hit_segments	non_target_hit_count	domain_architecture	tm_review_status	tm_segment_count	tm_segments_1based_inclusive	c_review_reasons	c_manual_review	domain_status	domain_score	domain_evalue	sequence_evalue	sequence_score	model_coverage	domain_pass	constraint_score	hmm_from	hmm_to	alignment_from	alignment_to	conserved_sites_total	conserved_sites_covered	conserved_sites_matched	conservation_coverage	conservation_score	closest_reference_id	closest_reference_pident	closest_reference_effective_identity	closest_reference_query_coverage	closest_reference_target_coverage	closest_reference_evalue	nearest_candidate_id	nearest_candidate_identity	nearest_candidate_distance	domain_evaluated	novelty_score	uniqueness_score	generator_type	model_checkpoint	checkpoint_sha256	reference_release_id	split_manifest_sha256	vocabulary_sha256	generation_seed	sample_index	temperature	top_k	top_p	latent_id	sequence_length	uniqueness_resolved_fraction	uniqueness_lower_bound	uniqueness_upper_bound	uniqueness_reference_pool_size	score_ready	score_exclusion_reason
vae_candidate_000264	772b84d8a51a0148e4bf4d958846857d7b9ed316ca47d646ee8d704cc67f0cd5	True	False	eos	111	110	True	False	False	False	True	0.0161983383462	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 13, ""end"": 19, ""length"": 7, ""residue"": ""G""}]"	True	False	[]	True	homopolymer_warning	homopolymer_warning		main_supported_gvpa	supported_gvpa	pass	110	nat_48f4fc548c0153a5775e	"[""nat_48f4fc548c0153a5775e"", ""nat_9ba949b2aab9e2be6898""]"	2	96	398	110	96	88	0.916666666667	0.872727272727	1	0.8	0.2	resolved		346	127	True	no_extra_domain_evidence		1	0	PF00741:27-65	no_extra_tm_evidence	0		base:manual_review	True	detected	58.6	3.8e-18	2.9e-18	59	1	True	0.8606557377	1	39	27	65	23	23	23	1	1	nat_1f956fdbc151f2ec0ffb	0.95506	0.7727303636	0.8090909091	0.9368421053	5.58e-45	vae_candidate_000696	0.7727272727	0.2272727273	True	0.2	0.33928209645	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	263	1	0	1	263	110	0.696296296296	0.236240867158	0.539944570862	136	True	
vae_candidate_000266	a75b29a76a04ecab3fba07578eaa4b23985145277315db9d98ccbfbf98ebbf8f	True	False	eos	90	89	True	False	False	False	True	0.0151230187376	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	89	nat_3e6bf91c590be6684eed	"[""nat_3e6bf91c590be6684eed""]"	1	94	390.5	94	89	83	0.932584269663	1	0.946808510638	0.882978723404	0.117021276596	resolved		346	192	False	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0			False	detected	57.4	9.5e-18	7.3e-18	57.8	1	True	0.762295082	1	39	12	50	23	23	23	1	1	nat_dbd11e06d90ad48401af	0.8617	0.8617	1	1	9.81e-47	vae_candidate_000230	0.8587	0.1413	True	0.117021276596	0.28576932404	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	265	1	0	1	265	89	0.859259259259	0.245549937693	0.386290678434	136	True	
vae_candidate_000273	41e41debd25c9f2c326130cd95054218c4fb0cc32dd820facca61d69eb0ca19f	True	False	eos	109	108	True	False	False	False	True	0.0192567194641	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	108	nat_82e4660fb87f57daff30	"[""nat_82e4660fb87f57daff30"", ""nat_bf00fc1bb4a6bea076a5""]"	2	95	254	115	88	66	0.75	0.814814814815	0.926315789474	0.611111111111	0.388888888889	resolved		346	130	True	no_extra_domain_evidence		1	0	PF00741:12-53	no_extra_tm_evidence	0		base:manual_review	True	detected	44.3	1.2e-13	6.3e-14	45.2	1	True	0.2540983607	1	39	12	53	23	23	23	1	1	nat_9ba949b2aab9e2be6898	0.60952	0.5925888889	0.9722222222	1	5.43e-34	vae_candidate_000627	0.6203748148	0.3796251852	True	0.388888888889	0.459417647557	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	272	1	0	1	272	108	0.681481481481	0.313084619076	0.631603137594	136	True	
vae_candidate_000284	a90dd89dbe7a7eb7d54552120ad00e94cee22b762d685da9428d8d02ec41ffbe	True	False	eos	92	91	True	False	False	False	True	0.0219758658435	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	91	nat_ccd25408209dd226eaf9	"[""nat_ccd25408209dd226eaf9""]"	1	94	327.5	94	91	76	0.835164835165	1	0.968085106383	0.808510638298	0.191489361702	resolved		346	188	False	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0			False	detected	58.1	5.6e-18	4.3e-18	58.5	1	True	0.8114754098	1	39	12	50	23	23	23	1	1	nat_30c8db5b2a48ec02340b	0.82418	0.797876383	1	0.9680851064	5.05e-46	vae_candidate_000266	0.7802208791	0.2197791209	True	0.191489361702	0.329335578739	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	283	1	0	1	283	91	0.837037037037	0.275666077018	0.438629039981	136	True	
vae_candidate_000293	e378e39a5f14218d620501146ccf0022981178fa3ff20a042b5b8a40da2da235	True	False	eos	94	93	True	False	False	False	True	0.0220462927997	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	93	nat_004ac783975534947324	"[""nat_004ac783975534947324""]"	1	94	260.5	103	84	62	0.738095238095	0.903225806452	0.893617021277	0.659574468085	0.340425531915	resolved		346	170	False	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0			False	detected	60.9	7.5e-19	5.9e-19	61.2	1	True	0.9918032787	1	39	12	50	23	23	23	1	1	nat_004ac783975534947324	0.62245	0.648937234	1	1	9.97e-34	vae_candidate_000536	0.6559143011	0.3440856989	True	0.340425531915	0.442429243082	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	292	1	0	1	292	93	0.814814814815	0.36049790177	0.545683086956	136	True	
vae_candidate_000295	909c35e063354b4fb505f6fc605e07c5bcebfef4d2dd77380164e3359d8fb6e0	True	False	eos	88	87	True	False	False	False	True	0.0276518576963	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	87	nat_67dd37821af98e87666e	"[""nat_67dd37821af98e87666e""]"	1	96	248	98	85	63	0.741176470588	0.977011494253	0.885416666667	0.65625	0.34375	resolved		346	199	False	no_extra_domain_evidence		1	0	PF00741:12-49	no_extra_tm_evidence	0			False	detected	40.2	2.2e-12	1.5e-12	40.8	1	True	0	1	39	12	49	23	23	21	1	0.9130434783	nat_9ba949b2aab9e2be6898	0.74074	0.6315783158	0.9310344828	0.8526315789	7.18e-35	vae_candidate_000058	0.666668046	0.333331954	True	0.34375	0.420677667602	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	294	1	0	1	294	87	0.77037037037	0.324077610597	0.553707240227	136	True	
vae_candidate_000316	7fcbb3f92fd5d911b205f86a36ea3b8fc22476fc42d653d514957af66b3d4cab	True	False	eos	86	85	True	False	False	False	True	0.027056160264	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	85	nat_27cf1e5aac6ec3dd931d	"[""nat_27cf1e5aac6ec3dd931d"", ""nat_32d58e5d24419efe5e0e"", ""nat_f7dbe09f7bde0afd3543""]"	3	76	240	85	76	54	0.710526315789	0.894117647059	1	0.635294117647	0.364705882353	resolved		346	218	True	no_extra_domain_evidence		1	0	PF00741:13-51	no_extra_tm_evidence	0		base:manual_review	True	detected	52.2	3.9e-16	2.7e-16	52.7	0.9743589744	True	0.4836065574	2	39	14	51	23	23	22	1	0.9565217391	nat_4d627ec7ce40cceb1d25	0.6375	0.6	0.9411764706	1	4.23e-32	vae_candidate_000536	0.6590922727	0.3409077273	True	0.364705882353	0.429511328099	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	315	1	0	1	315	85	0.703703703704	0.302248712366	0.598545008662	136	True	
vae_candidate_000323	f78454356738b928f9474d0625df5a90a7fc4c7bb128f7946596e8a9aae6c053	True	False	eos	104	103	True	False	False	False	True	0.0197402602258	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	103	nat_49d3875a5ef4bbb644f9	"[""nat_49d3875a5ef4bbb644f9"", ""nat_d1b057f953bd558c0457""]"	2	95	295.5	108	90	76	0.844444444444	0.873786407767	0.947368421053	0.73786407767	0.26213592233	resolved		346	153	True	no_extra_domain_evidence		1	0	PF00741:22-60	no_extra_tm_evidence	0		base:manual_review	True	detected	54.9	5.6e-17	4.4e-17	55.3	1	True	0.5983606557	1	39	22	60	23	23	22	1	0.9565217391	nat_9ba949b2aab9e2be6898	0.80952	0.660191068	0.8155339806	0.8842105263	1.52e-38	vae_candidate_000401	0.6796121359	0.3203878641	True	0.26213592233	0.400124260869	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	322	1	0	1	322	103	0.814814814815	0.326027175523	0.511212360708	136	True	
vae_candidate_000327	0216dce265bd39700b6de14cd15249dec76a239e24fc02e84fb2688b8f039a9f	True	False	eos	97	96	True	False	False	False	True	0.0239280506026	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	96	nat_78005b3dddedd0251b7e	"[""nat_78005b3dddedd0251b7e"", ""nat_8f3e753527c876cd94f0""]"	2	95	315	100	91	74	0.813186813187	0.947916666667	0.957894736842	0.770833333333	0.229166666667	resolved		346	159	True	no_extra_domain_evidence		1	0	PF00741:9-46	no_extra_tm_evidence	0		base:manual_review	True	detected	37.1	2.1e-11	1.5e-11	37.5	1	True	0	1	39	9	46	23	22	21	0.9565217391	0.9130434783	nat_0ae199fc6d044a2da135	0.77011	0.6979121875	0.90625	0.9157894737	9.68e-40	vae_candidate_000219	0.7113385567	0.2886614433	True	0.229166666667	0.372119855486	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	326	1	0	1	326	96	0.814814814815	0.303208771137	0.488393956322	136	True	
vae_candidate_000338	198f2e377e821736832cb39fe6060aeb9f974d56ff866f92eda83fb09c7d5835	True	False	eos	94	93	True	False	False	False	True	0.0167405470687	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	93	nat_a9c10692b45d32f772b4	"[""nat_a9c10692b45d32f772b4"", ""nat_c0d8f1302fa41452efbc""]"	2	95	418	97	91	90	0.989010989011	0.978494623656	0.957894736842	0.947368421053	0.0526315789474	resolved		346	183	True	no_extra_domain_evidence		1	0	PF00741:14-52	no_extra_tm_evidence	0		base:manual_review	True	detected	60	1.5e-18	1.1e-18	60.4	1	True	0.9836065574	1	39	14	52	23	23	23	1	1	nat_9ca97034ea4d97950343	0.98876	0.936166383	0.9569892473	0.9468085106	1.72e-60	vae_candidate_000399	0.9042589362	0.09574106383	True	0.0526315789474	0.260164268482	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	337	1	0	1	337	93	0.844444444444	0.219694271162	0.375249826718	136	True	
vae_candidate_000344	a5808e42187afb4f95b1764f4e8e7b2e69abe3e2cc395a96dbcfcd830c3cac7a	True	False	eos	89	88	True	False	False	False	True	0.0249259252953	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	88	nat_0101bc590c89813c161a	"[""nat_0101bc590c89813c161a""]"	1	94	348	94	88	78	0.886363636364	1	0.936170212766	0.829787234043	0.170212765957	resolved		346	201	False	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0			False	detected	56.4	1.9e-17	1.4e-17	56.8	1	True	0.7131147541	1	39	12	50	23	23	22	1	0.9565217391	nat_9ba949b2aab9e2be6898	0.82418	0.7894776842	1	0.9578947368	4.17e-46	vae_candidate_000266	0.80899	0.19101	True	0.170212765957	0.313521755475	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	343	1	0	1	343	88	0.82962962963	0.260106937875	0.430477308246	136	True	
vae_candidate_000345	7d4593914292670b3edaef46bc194955019f1ac3bef91e80203b9bbcae52184c	True	False	eos	102	101	True	False	False	False	True	0.0294417100585	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	101	nat_d5d6f3cedb33fb3328b6	"[""nat_d5d6f3cedb33fb3328b6""]"	1	95	275.5	108	88	65	0.738636363636	0.871287128713	0.926315789474	0.643564356436	0.356435643564	resolved		346	153	False	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0			False	detected	57	1.2e-17	6.6e-18	57.9	1	True	0.7295081967	1	39	12	50	23	23	22	1	0.9565217391	nat_5d40201e59780a4578e1	0.62	0.6138613861	0.9900990099	1	6.08e-37	vae_candidate_000948	0.63462	0.36538	True	0.356435643564	0.451204533627	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	344	1	0	1	344	101	0.837037037037	0.377674905925	0.540637868888	136	True	
vae_candidate_000347	9a06335a5626267198cad2956b7fca119cfee5f9765eb03fc0e0f69e492c1bac	True	False	eos	94	93	True	False	False	False	True	0.0243279788995	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	93	nat_dad443e0412ef646de5e	"[""nat_dad443e0412ef646de5e""]"	1	95	259	99	89	62	0.696629213483	0.956989247312	0.936842105263	0.652631578947	0.347368421053	resolved		346	182	False	no_extra_domain_evidence		1	0	PF00741:11-49	no_extra_tm_evidence	0			False	detected	57.2	1.1e-17	7.7e-18	57.7	1	True	0.7540983607	1	39	11	49	23	23	22	1	0.9565217391	nat_78005b3dddedd0251b7e	0.67416	0.6315814737	0.9569892473	0.9368421053	1.4e-30	vae_candidate_000070	0.6344073118	0.3655926882	True	0.347368421053	0.453849957453	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	346	1	0	1	346	93	0.844444444444	0.383251075182	0.538806630738	136	True	
vae_candidate_000354	38e2dc077fa752f75426e2f5d9639e2bb1d9f2e7538119ec75f9b9cd842d20b5	True	False	eos	96	95	True	False	False	False	True	0.0187673932242	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	95	nat_215f48254c804f1f2876	"[""nat_215f48254c804f1f2876"", ""nat_3e6bf91c590be6684eed"", ""nat_92d7d81f95603487cd9c"", ""nat_9ca97034ea4d97950343"", ""nat_a7791ad55c70e7fd3462"", ""nat_acb38079c01f07d0de6f"", ""nat_c8490949e18e771ed8c8""]"	7	94	398	98	91	88	0.967032967033	0.957894736842	0.968085106383	0.926315789474	0.0736842105263	resolved		346	184	True	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0		base:manual_review	True	detected	58.9	3.1e-18	2.3e-18	59.3	1	True	0.868852459	1	39	12	50	23	23	23	1	1	nat_c8490949e18e771ed8c8	0.89474	0.89474	1	1	3.72e-51	vae_candidate_000967	0.8526294737	0.1473705263	True	0.0736842105263	0.28255740127	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	353	1	0	1	353	95	0.851851851852	0.240697045527	0.388845193675	136	True	
vae_candidate_000356	9ad752dd22b3d8d9d5cbf474e11f2eb2f3b6670443252106d7a1d7e63ff71a7a	True	False	eos	112	111	True	False	False	False	True	0.0210135737443	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	111	nat_05d62502987d9405b8af	"[""nat_05d62502987d9405b8af"", ""nat_38cb7bda240a833d36b3"", ""nat_78005b3dddedd0251b7e"", ""nat_d1b057f953bd558c0457"", ""nat_d92cb9dcfcf48b731b50"", ""nat_dad443e0412ef646de5e""]"	6	95	379.5	111	95	86	0.905263157895	0.855855855856	1	0.774774774775	0.225225225225	resolved		346	125	True	no_extra_domain_evidence		1	0	PF00741:14-55	no_extra_tm_evidence	0		base:manual_review	True	detected	43.4	2.3e-13	7.2e-14	45	1	True	0.1803278689	1	39	14	55	23	23	23	1	1	nat_d1b057f953bd558c0457	0.86598	0.7567572973	0.8738738739	1	2.39e-43	vae_candidate_000841	0.7297295495	0.2702704505	True	0.225225225225	0.358256151884	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	355	1	0	1	355	111	0.711111111111	0.254759930228	0.543648819117	136	True	
vae_candidate_000359	20b78181a37b1a7637137c3e7d87f625707ed7bfaa2d84d536ebee331c5e005a	True	False	eos	107	106	True	False	False	False	True	0.0197276188901	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	106	nat_0077c6cbf903d0b80137	"[""nat_0077c6cbf903d0b80137"", ""nat_1aef09f774a1818b7e24"", ""nat_729a9790a662e92ab379""]"	3	96	285	107	95	71	0.747368421053	0.896226415094	0.989583333333	0.669811320755	0.330188679245	resolved		346	148	True	no_extra_domain_evidence		1	0	PF00741:21-59	no_extra_tm_evidence	0		base:manual_review	True	detected	57.6	7.9e-18	5.3e-18	58.2	1	True	0.7704918033	1	39	21	59	23	23	23	1	1	nat_1aef09f774a1818b7e24	0.69792	0.6320784906	0.9056603774	1	1.66e-37	vae_candidate_000401	0.6132118868	0.3867881132	True	0.330188679245	0.434279097926	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	358	1	0	1	358	106	0.807407407407	0.350640160548	0.54323275314	136	True	
vae_candidate_000364	b51baa8faae97da6fe2b3c30f179a5a0337377fe8979f9291690c0fc348390e0	True	False	eos	96	95	True	False	False	False	True	0.0337799607994	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	95	nat_9fda348180c612303cdb	"[""nat_9fda348180c612303cdb""]"	1	95	278	102	88	63	0.715909090909	0.926315789474	0.926315789474	0.663157894737	0.336842105263	resolved		346	183	False	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0			False	detected	56.1	2.4e-17	1.5e-17	56.8	1	True	0.6967213115	1	39	12	50	23	23	23	1	1	nat_81de2b78d291d512c1e2	0.63158	0.63158	1	1	2.25e-35	vae_candidate_000633	0.6666690909	0.3333309091	True	0.336842105263	0.434315923854	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	363	1	0	1	363	95	0.837037037037	0.363538514041	0.526501477004	136	True	
vae_candidate_000369	d67e98b29ce4b6435cd9065738f8131c8ceacda3f53a8ae1f3c8fda5d3536a74	True	False	eos	89	88	True	False	False	False	True	0.0192249491409	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	88	nat_86af2bea85657bdc848a	"[""nat_86af2bea85657bdc848a""]"	1	93	354	94	87	79	0.908045977011	0.988636363636	0.935483870968	0.849462365591	0.150537634409	resolved		346	197	False	no_extra_domain_evidence		1	0	PF00741:12-51	no_extra_tm_evidence	0			False	detected	38.5	7.3e-12	4.5e-12	39.2	1	True	0	1	39	12	51	23	23	23	1	1	nat_9ba949b2aab9e2be6898	0.88764	0.8315785263	1	0.9368421053	5.28e-50	vae_candidate_000841	0.8210557895	0.1789442105	True	0.150537634409	0.299802980413	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	368	1	0	1	368	88	0.814814814815	0.244283909966	0.429469095151	136	True	
vae_candidate_000374	79824577d9b1d40717513a1e809108f8c0621de2bd69a65159d2d01844b56eb1	True	False	eos	107	106	True	False	False	False	True	0.0221990559683	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	106	nat_1f956fdbc151f2ec0ffb	"[""nat_1f956fdbc151f2ec0ffb"", ""nat_4482775e0979509e45d2"", ""nat_48f4fc548c0153a5775e"", ""nat_69442765a7e1224b0435"", ""nat_a8908cb0d732ddf5c6d4"", ""nat_d07d112598796fe30d76""]"	6	95	327.5	110	91	78	0.857142857143	0.858490566038	0.957894736842	0.735849056604	0.264150943396	resolved		346	138	True	no_extra_domain_evidence		1	0	PF00741:11-49	no_extra_tm_evidence	0		base:manual_review	True	detected	49.8	2.3e-15	1.7e-15	50.2	1	True	0.3852459016	1	39	11	49	23	23	22	1	0.9565217391	nat_49d3875a5ef4bbb644f9	0.87059	0.6981146226	0.8018867925	0.8947368421	1.23e-41	vae_candidate_000157	0.7358528302	0.2641471698	True	0.264150943396	0.39877749537	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	373	1	0	1	373	106	0.8	0.319021996296	0.519021996296	136	True	
